region,hemisphere,F_mean,p_value,p_value_std,sample_size,fraction_significant,count_significant,NPVR,num,anat,n,timepoint,NPVR_CI_low,NPVR_CI_high,std_p,std_p_low,std_p_high,proba_significant,group,metric,test,analysis,study,significant,r_mean
Right-Thalamus,,,0.14499147484522673,0.12427342937287207,103.0,0.15384615384615385,4,0.4915500127265285,0.0245322038689191,0.0499078491176186,390,baseline+follow-up,0.4819769208200747,0.5013168502264952,0.12427342937287207,0.10513879422744403,0.10935762042097874,0.2572671283062806,sampled,subcortical volume,r,partial correlation,longitudinal,False,-0.15955802101215605
Right-VentralDC,,,0.7248851143178153,0.17364162980884063,103.0,0.0,0,0.522789522649814,0.0240096210969952,0.0459259798767578,390,baseline+follow-up,0.512608031410911,0.5331770726085333,0.17364162980884063,0.3996189414126611,0.41565415343741796,1.319054252800907e-05,sampled,subcortical volume,r,partial correlation,longitudinal,False,0.017779105042147744
Right-choroid-plexus,,,0.356823115795834,0.2186050035380167,103.0,0.0,0,0.5814554113331754,0.0842754513827903,0.1449388031140023,390,baseline+follow-up,0.5701313833643383,0.5930086213198199,0.2186050035380167,0.2722107518011801,0.2831335501678445,0.050093860690311284,sampled,subcortical volume,r,partial correlation,longitudinal,False,-0.10035385466896221
Right-vessel,,,0.5703106987569179,0.2670880717907035,102.5,0.0,0,0.7054345090335055,0.6783963641930024,0.9616716442217332,390,baseline+follow-up,0.6916959489396844,0.7194511177980589,0.2670880717907035,0.5248089524151228,0.5458675708948134,0.01646779733003316,sampled,subcortical volume,r,partial correlation,longitudinal,False,-0.029352919952842366
SubCortGrayVol,,,0.3048639998434271,0.2057761004847163,103.0,0.07692307692307693,2,0.429201747094905,0.0083756581745378,0.0195145015863269,390,baseline+follow-up,0.420842907373674,0.4377297576941233,0.2057761004847163,0.17354677536561255,0.18051055773629546,0.08037936039651998,sampled,subcortical volume,r,partial correlation,longitudinal,False,-0.11387529122960983
SupraTentorialVol,,,0.29972728465882426,0.0876112260889329,103.0,0.0,0,0.2445600032601116,0.0037973925536291,0.0155274472645072,390,baseline+follow-up,0.2397971198764543,0.2494192805441948,0.0876112260889329,0.10739279859791181,0.11170206954828767,2.758672789002883e-05,sampled,subcortical volume,r,partial correlation,longitudinal,False,-0.10647717971381264
SupraTentorialVolNotVent,,,0.3292593022491523,0.0917615420195558,103.0,0.0,0,0.2392631990714389,0.0039347502811608,0.0164452799111242,390,baseline+follow-up,0.2346034726239953,0.2440172316714808,0.0917615420195558,0.11226114713124331,0.11676576668212948,7.42165876493962e-06,sampled,subcortical volume,r,partial correlation,longitudinal,False,-0.1001344893053738
SurfaceHoles,,,0.6184752186234679,0.20913934346460392,103.0,0.0,0,0.5590604234270993,0.4137834792872959,0.7401408898715449,390,baseline+follow-up,0.5481725449281394,0.5701686569067164,0.20913934346460392,0.43218475803447803,0.44952671436030384,0.00074095910466191,sampled,subcortical volume,r,partial correlation,longitudinal,False,0.00953310914579563
TotalGrayVol,,,0.17444244034948192,0.042814060712741416,103.0,0.0,0,0.1365551964669927,0.0031609476369908,0.0231477652903157,390,baseline+follow-up,0.1338957408424647,0.1392684756433502,0.042814060712741416,0.04053684130200332,0.042163432981551154,4.8383259754885726e-05,sampled,subcortical volume,r,partial correlation,longitudinal,False,-0.13801946718276142
WM-hypointensities,,,0.3747999164596068,0.33886258977662304,103.0,0.0,0,0.7021222019024588,0.6615241233620535,0.9421780447471944,390,baseline+follow-up,0.6884481500372349,0.7160729968847697,0.33886258977662304,0.3683533082177895,0.38313394743477175,0.24873801463762352,sampled,subcortical volume,r,partial correlation,longitudinal,False,0.08839349671537791
lhCerebralWhiteMatterVol,,,0.7399845030080981,0.1421165306768907,103.0,0.0,0,0.3035872376913366,0.0077970312503649,0.0256830007402761,390,baseline+follow-up,0.2976747802550624,0.3096193547513043,0.1421165306768907,0.22360568210259127,0.2325781409900014,6.034993934439225e-08,sampled,subcortical volume,r,partial correlation,longitudinal,False,-0.03252589367451398
lhCortexVol,,,0.2732912004127803,0.10954905717231549,103.0,0.0,0,0.2090627907936135,0.0055975705198605,0.0267745900579048,390,baseline+follow-up,0.204991226845551,0.2132167573323282,0.10954905717231549,0.08489798893470893,0.08830462738941057,0.0028618867537393167,sampled,subcortical volume,r,partial correlation,longitudinal,False,-0.11350232915467477
lhSurfaceHoles,,,0.5353406874531508,0.25770413009413096,103.0,0.0,0,0.6645098892685866,0.606190378216169,0.912236804908037,390,baseline+follow-up,0.6515683490834279,0.6777133475893534,0.25770413009413096,0.49921996423653625,0.5192517924207214,0.01657407119449073,sampled,subcortical volume,r,partial correlation,longitudinal,False,-0.025741718167691136
rhCerebralWhiteMatterVol,,,0.8025251108816371,0.15404051348573702,103.0,0.0,0,0.2923462757670543,0.0077398449485129,0.0264749223440771,390,baseline+follow-up,0.2866527396182016,0.2981550408880223,0.15404051348573702,0.22385761890957112,0.23284018707784376,1.5139683881101576e-06,sampled,subcortical volume,r,partial correlation,longitudinal,False,0.016772960241122185
rhCortexVol,,,0.18830440671250337,0.04977378934357357,103.0,0.0,0,0.1692788233025303,0.0047994374043694,0.0283522611436875,390,baseline+follow-up,0.1659820646994682,0.1726423035518965,0.04977378934357357,0.05301606890011986,0.0551434052634247,8.449174424359603e-05,sampled,subcortical volume,r,partial correlation,longitudinal,False,-0.13415627921861611
rhSurfaceHoles,,,0.6306100347897758,0.23950290657441278,103.0,0.0,0,0.6492047494386912,0.7112805390575099,1.0956182000709176,390,baseline+follow-up,0.6365612816905974,0.6621041027655354,0.23950290657441278,0.48816181999848063,0.5077499262538937,0.003681842813589104,sampled,subcortical volume,r,partial correlation,longitudinal,False,0.025389227133917447
lh-BrainSegVolNotVent,lh,,0.3598838548049469,0.09586273834356566,103.0,0.0,0,0.2259511761218401,0.0035163922666224,0.0155626198853076,390,baseline+follow-up,0.2215507055300732,0.2304407059010532,0.11486501839503789,0.11262798584603462,0.11714732526117391,7.828298049455265e-05,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.09395835120422111
rh-BrainSegVolNotVent,rh,,0.3598838548049469,0.09586273834356566,103.0,0.0,0,0.2259511761218401,0.0035163922666224,0.0155626198853076,390,baseline+follow-up,0.2215507055300732,0.2304407059010532,0.11486501839503789,0.11262798584603462,0.11714732526117391,7.828298049455265e-05,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.09395835120422111
lh-bankssts,lh,,0.5698531284290691,0.27183682489665834,103.0,0.0,0,0.704604047181132,0.0521627769166061,0.0740313330945098,390,baseline+follow-up,0.6908816605944451,0.7186041551100593,0.48472005553213954,0.4752799792014079,0.4943511854126937,0.400293435282656,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.05304215688011628
rh-bankssts,rh,,0.32437281780851435,0.27319527500780477,103.0,0.19230769230769232,5,0.716933308342256,0.0413144548844035,0.0576266361231476,390,baseline+follow-up,0.7029708054964331,0.731178392137601,0.31422931102536455,0.30810959584630904,0.3204728804263457,0.2770489153619971,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.1084601467949389
lh-caudalanteriorcingulate,lh,,0.2985631371636563,0.31466563630988775,103.0,0.11538461538461539,3,0.7589856495523642,0.0599587544034158,0.0789985350036307,390,baseline+follow-up,0.7442041640661933,0.7740662910172414,0.26413604124295625,0.25899190833041685,0.2693842839973303,0.20918123868952893,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.12771848770453303
rh-caudalanteriorcingulate,rh,,0.3711068426332233,0.2728441456266555,103.0,0.15384615384615385,4,0.6238420720617497,0.0418204307780407,0.0670368874606796,390,baseline+follow-up,0.6116925504742439,0.6362374824690715,0.31590752716829235,0.309755128199268,0.3221844418320817,0.2034924197999133,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.09436742916160533
lh-caudalmiddlefrontal,lh,,0.11570746698853546,0.0945655153991451,103.0,0.2692307692307692,7,0.5381833491290867,0.0257825885188536,0.0479067004963572,390,baseline+follow-up,0.527702058252583,0.5488767662383158,0.09445637050485688,0.09261680282591934,0.0963331683843655,0.2876818072679521,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.17230138827445426
rh-caudalmiddlefrontal,rh,,0.44483377866921947,0.2563399208995192,103.0,0.038461538461538464,1,0.5299354871834707,0.0320706037757015,0.0605179395442115,390,baseline+follow-up,0.5196148260260044,0.5404650236594797,0.2888033421303812,0.28317880573423776,0.2945417110430152,0.07905297011848955,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.0863044236391045
lh-cuneus,lh,,0.5333724220358609,0.24642630370039012,103.0,0.0,0,0.5610910225367195,0.028071853466681,0.0500308369571961,390,baseline+follow-up,0.550163597478105,0.5722396029414059,0.3811206783908902,0.37369823268399555,0.3886933437094685,0.173007705143381,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.0553784722032172
rh-cuneus,rh,,0.2666365618112453,0.2110875396981507,103.0,0.038461538461538464,1,0.526945520121806,0.031297176521412,0.0593935716811437,390,baseline+follow-up,0.5166830895181744,0.5374156475414311,0.19057662056472893,0.18686508062646726,0.1943632767261724,0.10555567640349879,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.12471871617888437
lh-eTIV,lh,,0.5538977923536079,0.001968191448522179,103.0,0.0,0,0.0043793650819558,9.560383873559791e-05,0.0218305249611435,390,baseline+follow-up,0.0042940755624033,0.0044663807385545,0.002898026199012313,0.002841586222545694,0.0029556084393206894,0.0,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.05989302069864448
rh-eTIV,rh,,0.5538977923536079,0.001968191448522179,103.0,0.0,0,0.0043793650819558,9.560383873559791e-05,0.0218305249611435,390,baseline+follow-up,0.0042940755624033,0.0044663807385545,0.002898026199012313,0.002841586222545694,0.0029556084393206894,0.0,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.05989302069864448
lh-entorhinal,lh,,0.5026684660797387,0.2789770795660084,103.0,0.0,0,0.7276003276434501,0.1105245421534236,0.1519028207579156,390,baseline+follow-up,0.7134300812242483,0.7420573594429176,0.48499690185774175,0.47555143385729115,0.49463353252764514,0.45384949208010866,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.058671927234814215
rh-entorhinal,rh,,0.6212201019985003,0.22581058921072955,103.0,0.0,0,0.649890169777679,0.1023507272693589,0.1574892682318492,390,baseline+follow-up,0.6372333532517808,0.6628031420423662,0.4908441106850054,0.48128476644398843,0.5005969222865854,0.3787798979985553,simulated,cortical volume,r,partial correlation,longitudinal,False,0.030809591677391963
lh-frontalpole,lh,,0.5554946335683723,0.2448273427475728,103.0,0.0,0,0.673240280937402,0.0852533136329391,0.1266313321511818,390,baseline+follow-up,0.6601287136142897,0.6866172075005302,0.4771490153462024,0.4678563874167542,0.48662971268217864,0.38808020586557634,simulated,cortical volume,r,partial correlation,longitudinal,False,0.04710784358358432
rh-frontalpole,rh,,0.5133925514607361,0.23438504970638754,103.0,0.0,0,0.6446879400242528,0.0805516922081543,0.1249467955071782,390,baseline+follow-up,0.6321324385675411,0.6574975467486619,0.44860482158262405,0.4398681008512627,0.457518360959413,0.3443312703325306,simulated,cortical volume,r,partial correlation,longitudinal,False,0.05084563453826541
lh-fusiform,lh,,0.6841752930558631,0.20991068268451074,103.0,0.0,0,0.5664301528534227,0.0291691753489214,0.0514965087963274,390,baseline+follow-up,0.5553987465438692,0.5776848189398185,0.43460499204847713,0.4261409224234838,0.44324036225316343,0.2377245853483718,simulated,cortical volume,r,partial correlation,longitudinal,False,0.025184698926157732
rh-fusiform,rh,,0.6250958816112355,0.24301854280768165,103.0,0.0,0,0.5400686355951936,0.0281614030860757,0.0521441187841613,390,baseline+follow-up,0.5295506281687096,0.5507995123444971,0.40137353385344854,0.3935566573832715,0.40934861264591915,0.17153258780302566,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.03565685920394423
lh-inferiorparietal,lh,,0.45806054394962686,0.2290204939532321,103.0,0.038461538461538464,1,0.5049306301461978,0.0199836283719567,0.0395769778636139,390,baseline+follow-up,0.4950969464850757,0.5149633334026563,0.29290223531386145,0.2871978716770623,0.2987220470555388,0.076119657657369,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.0787936337749391
rh-inferiorparietal,rh,,0.3018889078297893,0.17638239568697867,103.0,0.0,0,0.3966521207888882,0.0169583368310786,0.0427536774475093,390,baseline+follow-up,0.3889271953308669,0.4045333876131402,0.17185569014869806,0.1685087462491038,0.17527037137272394,0.03486553686152425,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.10950687177507329
lh-inferiortemporal,lh,,0.5552797897458419,0.2249679163329466,103.0,0.0,0,0.4665191103941796,0.0292978503909698,0.0628009651442037,390,baseline+follow-up,0.4574335032244261,0.4757885971684255,0.32345560446479515,0.3171562043040189,0.32988249541275394,0.06869260514785275,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.05154950169236212
rh-inferiortemporal,rh,,0.6555402186322834,0.19707933713465225,103.0,0.0,0,0.4083539596885558,0.0241227734580855,0.0590731959021128,390,baseline+follow-up,0.4004011372183064,0.4164677358323578,0.3016562350698521,0.2957813845201377,0.30764998413403555,0.028471580200632052,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.03731087519198898
lh-insula,lh,,0.5136411156182927,0.2979893071713302,103.0,0.07692307692307693,2,0.7323226681475002,0.0303897584975784,0.0414977711593348,390,baseline+follow-up,0.7180604526539655,0.7468735303429161,0.4509518385206662,0.4421694088924029,0.45991201187660286,0.3502381541054375,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.07085699124697045
rh-insula,rh,,0.48926818005390427,0.2656276738040128,103.0,0.038461538461538464,1,0.8182146076371616,0.0398854801569145,0.048746966608303,390,baseline+follow-up,0.8022796194664433,0.834472097019706,0.642797644105962,0.6302789567598955,0.6555696916551441,0.5107318199431509,simulated,cortical volume,r,partial correlation,longitudinal,False,0.012728963485664452
lh-isthmuscingulate,lh,,0.5146587104585015,0.2769717351347206,103.0,0.038461538461538464,1,0.7492508593951743,0.0337196575815573,0.0450044963695833,390,baseline+follow-up,0.7346589620250689,0.7641380757535519,0.5372492199197964,0.5267861215049782,0.5479240763781154,0.4853412895385539,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.044569111657129026
rh-isthmuscingulate,rh,,0.10128089274479511,0.12474553403710986,103.0,0.46153846153846156,12,0.7256416021693636,0.031856112712773,0.0439006151487686,390,baseline+follow-up,0.7115095025480409,0.7400597151347,0.06606144628817986,0.06477487873571018,0.06737405211506323,0.2395365731505265,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.20577405848360567
lh-lateraloccipital,lh,,0.41379575757913095,0.19246508295894893,103.0,0.038461538461538464,1,0.4486978512949317,0.0192462480807759,0.0428935597200469,390,baseline+follow-up,0.4399593187805109,0.4576132391226601,0.23829285263241753,0.23365202398865892,0.24302760496444353,0.03765292187575877,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.089225962453637
rh-lateraloccipital,rh,,0.3576637743521915,0.20640798300745403,103.0,0.038461538461538464,1,0.4233717277901346,0.0179095221340902,0.0423021211821872,390,baseline+follow-up,0.4151264295380847,0.4317838990043521,0.2015362138568179,0.19761123237420436,0.2055406313120833,0.031100005140723898,simulated,cortical volume,r,partial correlation,longitudinal,False,-0.10064848210218767
lh-lateralorbitofrontal,lh,,0.3047443970192848,0.20546329466230764,103.0,0.038461538461538464,1,0.4437196684818092,0.0199541296995525,0.0449701266744064,390,baseline+follow-up,0.4350780876515778,0.4525361424628851,0.18869670983765688,0.18502178175515815,0.19244601317210336,0.0540365088208644,simulated,cortical volume,r,partial correlation,longitudinal,False,0.11117627033400275
